"r1filename","r2filename","sampleid","r1srafolder","r2srafolder","unit","platform","datereleased"
"21093FL-01-02-43_S137_L002_R1_001.fastq.gz","21093FL-01-02-43_S137_L002_R2_001.fastq.gz","MLFH491220190405","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-43_S137_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-43_S137_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-44_S138_L002_R1_001.fastq.gz","21093FL-01-02-44_S138_L002_R2_001.fastq.gz","MLFH491220190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-44_S138_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-44_S138_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-45_S139_L002_R1_001.fastq.gz","21093FL-01-02-45_S139_L002_R2_001.fastq.gz","MLFH491220190507","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-45_S139_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-45_S139_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-46_S140_L002_R1_001.fastq.gz","21093FL-01-02-46_S140_L002_R2_001.fastq.gz","MLFH491220190521","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-46_S140_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-46_S140_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-47_S141_L002_R1_001.fastq.gz","21093FL-01-02-47_S141_L002_R2_001.fastq.gz","MLFH520120190322","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-47_S141_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-47_S141_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-48_S142_L002_R1_001.fastq.gz","21093FL-01-02-48_S142_L002_R2_001.fastq.gz","MLFH520120190402","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-48_S142_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-48_S142_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-49_S143_L002_R1_001.fastq.gz","21093FL-01-02-49_S143_L002_R2_001.fastq.gz","MLFH520120190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-49_S143_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-49_S143_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-01-02-50_S144_L002_R1_001.fastq.gz","21093FL-01-02-50_S144_L002_R2_001.fastq.gz","MLFH520120190426","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-50_S144_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-50_S144_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"21093FL-02-01-75_S75_L001_R1_001.fastq.gz","21093FL-02-01-75_S75_L001_R2_001.fastq.gz","MLFH520120200320","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-75_S75_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-75_S75_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-76_S76_L001_R1_001.fastq.gz","21093FL-02-01-76_S76_L001_R2_001.fastq.gz","MLFH520120200327","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-76_S76_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-76_S76_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-77_S77_L001_R1_001.fastq.gz","21093FL-02-01-77_S77_L001_R2_001.fastq.gz","MLFH520120200403","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-77_S77_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-77_S77_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520220180417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220180417/MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220180417/MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520220180417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220180417/MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220180417/MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520220180502","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220180502/MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220180502/MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520220180502","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220180502/MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220180502/MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520220190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220190417/MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220190417/MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520220190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220190417/MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220190417/MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520220190426","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220190426/MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520220190426/MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520220190426","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220190426/MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520220190426/MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"21093FL-02-01-78_S78_L001_R1_001.fastq.gz","21093FL-02-01-78_S78_L001_R2_001.fastq.gz","MLFH520220200320","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-78_S78_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-78_S78_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-79_S79_L001_R1_001.fastq.gz","21093FL-02-01-79_S79_L001_R2_001.fastq.gz","MLFH520220200327","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-79_S79_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-79_S79_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-80_S80_L001_R1_001.fastq.gz","21093FL-02-01-80_S80_L001_R2_001.fastq.gz","MLFH520220200403","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-80_S80_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-80_S80_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520320180417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320180417/MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320180417/MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520320180417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320180417/MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320180417/MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520320180502","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320180502/MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320180502/MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520320180502","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320180502/MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320180502/MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520320190402","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320190402/MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320190402/MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520320190402","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320190402/MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320190402/MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520320190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320190417/MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320190417/MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520320190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320190417/MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320190417/MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFLJCCCX2_L4_1.fq.gz","MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFLJCCCX2_L4_2.fq.gz","MLFH520320190426","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320190426/MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFLJCCCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH520320190426/MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFLJCCCX2_L4_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFVL3CCX2_L5_1.fq.gz","MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFVL3CCX2_L5_2.fq.gz","MLFH520320190426","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320190426/MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFVL3CCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH520320190426/MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFVL3CCX2_L5_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"21093FL-02-03-08_S200_L003_R1_001.fastq.gz","21093FL-02-03-08_S200_L003_R2_001.fastq.gz","MLFH520320200320","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-08_S200_L003_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-08_S200_L003_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-03-09_S201_L003_R1_001.fastq.gz","21093FL-02-03-09_S201_L003_R2_001.fastq.gz","MLFH520320200327","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-09_S201_L003_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-09_S201_L003_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-03-10_S202_L003_R1_001.fastq.gz","21093FL-02-03-10_S202_L003_R2_001.fastq.gz","MLFH520320200403","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-10_S202_L003_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-03-10_S202_L003_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH520420180417_CKDL210006835-1a-AK10689-AK9012_HFH7VCCX2_L6_1.fq.gz","MLFH520420180417_CKDL210006835-1a-AK10689-AK9012_HFH7VCCX2_L6_2.fq.gz","MLFH520420180417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420180417/MLFH520420180417_CKDL210006835-1a-AK10689-AK9012_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420180417/MLFH520420180417_CKDL210006835-1a-AK10689-AK9012_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH520420180502_CKDL210006835-1a-AK34068-AK9012_HFH7VCCX2_L6_1.fq.gz","MLFH520420180502_CKDL210006835-1a-AK34068-AK9012_HFH7VCCX2_L6_2.fq.gz","MLFH520420180502","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420180502/MLFH520420180502_CKDL210006835-1a-AK34068-AK9012_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420180502/MLFH520420180502_CKDL210006835-1a-AK34068-AK9012_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH520420190322_CKDL210006835-1a-AK7838-AK9012_HFH7VCCX2_L6_1.fq.gz","MLFH520420190322_CKDL210006835-1a-AK7838-AK9012_HFH7VCCX2_L6_2.fq.gz","MLFH520420190322","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420190322/MLFH520420190322_CKDL210006835-1a-AK7838-AK9012_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420190322/MLFH520420190322_CKDL210006835-1a-AK7838-AK9012_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH520420190402_CKDL210006835-1a-AK34069-AK9012_HFH7VCCX2_L6_1.fq.gz","MLFH520420190402_CKDL210006835-1a-AK34069-AK9012_HFH7VCCX2_L6_2.fq.gz","MLFH520420190402","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420190402/MLFH520420190402_CKDL210006835-1a-AK34069-AK9012_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420190402/MLFH520420190402_CKDL210006835-1a-AK34069-AK9012_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH520420190417_CKDL210006835-1a-AK34070-AK9012_HFH7VCCX2_L6_1.fq.gz","MLFH520420190417_CKDL210006835-1a-AK34070-AK9012_HFH7VCCX2_L6_2.fq.gz","MLFH520420190417","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420190417/MLFH520420190417_CKDL210006835-1a-AK34070-AK9012_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH520420190417/MLFH520420190417_CKDL210006835-1a-AK34070-AK9012_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
