"sampleid","code","site","plot","date","year","month","day","flowerscollected","isreplicate","isfailedlabwork","isdispersion","sampleid_alternative","generation","generation_merge57","mapped_reads","coverage","usesample","weighted_mean_coverage"
"MLFH570120191002","FH",57,1,"20191002",2019,10,2,1,FALSE,FALSE,FALSE,NA,4,2,5128045,5.128045,TRUE,17.0657579598394
"MLFH570120191016","FH",57,1,"20191016",2019,10,16,3,FALSE,FALSE,FALSE,NA,4,2,5876971,5.876971,TRUE,17.0657579598394
"MLFH570120200708","FH",57,1,"20200708",2020,7,8,8,FALSE,FALSE,FALSE,NA,6,3,8870650,8.87065,TRUE,7.58706411764706
"MLFH570120200722","FH",57,1,"20200722",2020,7,22,3,FALSE,FALSE,FALSE,NA,6,3,5397247,5.397247,TRUE,7.58706411764706
"MLFH570120200902","FH",57,1,"20200902",2020,9,2,1,FALSE,FALSE,FALSE,NA,6,3,5368642,5.368642,TRUE,7.58706411764706
"MLFH570120200916","FH",57,1,"20200916",2020,9,16,2,FALSE,FALSE,FALSE,NA,6,3,4577333,4.577333,TRUE,7.58706411764706
"MLFH570120200930","FH",57,1,"20200930",2020,9,30,3,FALSE,FALSE,FALSE,NA,6,3,9099947,9.099947,TRUE,7.58706411764706
"MLFH570320180425","FH",57,3,"20180425",2018,4,25,8,FALSE,FALSE,FALSE,NA,1,1,29781136,29.781136,TRUE,13.9887462131148
"MLFH570320180508","FH",57,3,"20180508",2018,5,8,4,FALSE,FALSE,FALSE,NA,1,1,12131701,12.131701,TRUE,13.9887462131148
"MLFH570320180523","FH",57,3,"20180523",2018,5,23,4,FALSE,FALSE,FALSE,NA,1,1,10529810,10.52981,TRUE,13.9887462131148
"MLFH570320180606","FH",57,3,"20180606",2018,6,6,2,FALSE,FALSE,FALSE,NA,1,1,25097161,25.097161,TRUE,13.9887462131148
"MLFH570320180919","FH",57,3,"20180919",2018,9,19,12,FALSE,FALSE,FALSE,NA,2,1,13446497,13.446497,TRUE,13.9887462131148
"MLFH570320181003","FH",57,3,"20181003",2018,10,3,16,FALSE,FALSE,FALSE,NA,2,1,14162050,14.16205,TRUE,13.9887462131148
"MLFH570320181015","FH",57,3,"20181015",2018,10,15,9,FALSE,FALSE,FALSE,NA,2,1,2578971,2.578971,TRUE,13.9887462131148
"MLFH570320181030","FH",57,3,"20181030",2018,10,30,6,FALSE,FALSE,FALSE,NA,2,1,10510427,10.510427,TRUE,13.9887462131148
"MLFH570320190116","FH",57,3,"20190116",2019,1,16,3,FALSE,FALSE,FALSE,NA,3,2,5243866,5.243866,TRUE,6.877232375
"MLFH570320190129","FH",57,3,"20190129",2019,1,29,3,FALSE,FALSE,FALSE,NA,3,2,5444337,5.444337,TRUE,6.877232375
"MLFH570320190223","FH",57,3,"20190223",2019,2,23,4,FALSE,FALSE,FALSE,NA,3,2,4926252,4.926252,TRUE,6.877232375
"MLFH570320190227","FH",57,3,"20190227",2019,2,27,13,FALSE,FALSE,FALSE,NA,3,2,8073015,8.073015,TRUE,6.877232375
"MLFH570320190313","FH",57,3,"20190313",2019,3,13,4,FALSE,FALSE,FALSE,NA,3,2,7795620,7.79562,TRUE,6.877232375
"MLFH570320190327","FH",57,3,"20190327",2019,3,27,57,FALSE,FALSE,FALSE,NA,3,2,8140709,8.140709,TRUE,6.877232375
"MLFH570320190410","FH",57,3,"20190410",2019,4,10,197,FALSE,FALSE,FALSE,NA,3,2,6787989,6.787989,TRUE,6.877232375
"MLFH570320190424","FH",57,3,"20190424",2019,4,24,35,FALSE,FALSE,FALSE,NA,3,2,5506095,5.506095,TRUE,6.877232375
"MLFH570320190508","FH",57,3,"20190508",2019,5,8,15,FALSE,FALSE,FALSE,NA,3,2,5393070,5.39307,TRUE,6.877232375
"MLFH570320190523","FH",57,3,"20190523",2019,5,23,24,FALSE,FALSE,FALSE,NA,3,2,7722000,7.722,TRUE,6.877232375
"MLFH570320190605","FH",57,3,"20190605",2019,6,5,4,FALSE,FALSE,FALSE,NA,3,2,6331549,6.331549,TRUE,6.877232375
"MLFH570320190918","FH",57,3,"20190918",2019,9,18,1,FALSE,FALSE,FALSE,NA,4,2,2384546,2.384546,TRUE,6.877232375
"MLFH570320200401","FH",57,3,"20200401",2020,4,1,1,FALSE,FALSE,FALSE,NA,5,3,5790627,5.790627,TRUE,6.13928944444444
"MLFH570320200415","FH",57,3,"20200415",2020,4,15,3,FALSE,FALSE,FALSE,NA,5,3,7812083,7.812083,TRUE,6.13928944444444
"MLFH570320200513","FH",57,3,"20200513",2020,5,13,1,FALSE,FALSE,FALSE,NA,5,3,6288502,6.288502,TRUE,6.13928944444444
"MLFH570320200722","FH",57,3,"20200722",2020,7,22,1,FALSE,FALSE,FALSE,NA,6,3,4956613,4.956613,TRUE,6.13928944444444
"MLFH570320200916","FH",57,3,"20200916",2020,9,16,2,FALSE,FALSE,FALSE,NA,6,3,6511380,6.51138,TRUE,6.13928944444444
"MLFH570320200930","FH",57,3,"20200930",2020,9,30,1,FALSE,FALSE,FALSE,NA,6,3,1758854,1.758854,TRUE,6.13928944444444
"MLFH570420180411","FH",57,4,"20180411",2018,4,11,2,FALSE,FALSE,FALSE,NA,1,1,3883639,3.883639,TRUE,8.18794484615385
"MLFH570420180425","FH",57,4,"20180425",2018,4,25,14,FALSE,FALSE,FALSE,NA,1,1,8833535,8.833535,TRUE,8.18794484615385
"MLFH570420180508","FH",57,4,"20180508",2018,5,8,11,FALSE,FALSE,FALSE,NA,1,1,8570657,8.570657,TRUE,8.18794484615385
"MLFH570420180523","FH",57,4,"20180523",2018,5,23,7,FALSE,FALSE,FALSE,NA,1,1,6613766,6.613766,TRUE,8.18794484615385
"MLFH570420180919","FH",57,4,"20180919",2018,9,19,6,FALSE,FALSE,FALSE,NA,2,1,8617153,8.617153,TRUE,8.18794484615385
"MLFH570420181003","FH",57,4,"20181003",2018,10,3,11,FALSE,FALSE,FALSE,NA,2,1,8987392,8.987392,TRUE,8.18794484615385
"MLFH570420181015","FH",57,4,"20181015",2018,10,15,6,FALSE,FALSE,FALSE,NA,2,1,6574622,6.574622,TRUE,8.18794484615385
"MLFH570420181030","FH",57,4,"20181030",2018,10,30,8,FALSE,FALSE,FALSE,NA,2,1,8774262,8.774262,TRUE,8.18794484615385
"MLFH570420190116","FH",57,4,"20190116",2019,1,16,6,FALSE,FALSE,FALSE,NA,3,2,134292,0.134292,FALSE,NA
"MLFH570420190227","FH",57,4,"20190227",2019,2,27,8,FALSE,FALSE,FALSE,NA,3,2,8227284,8.227284,TRUE,5.66360444497608
"MLFH570420190313","FH",57,4,"20190313",2019,3,13,9,FALSE,FALSE,FALSE,NA,3,2,7059708,7.059708,TRUE,5.66360444497608
"MLFH570420190327","FH",57,4,"20190327",2019,3,27,96,FALSE,FALSE,FALSE,NA,3,2,6065151,6.065151,TRUE,5.66360444497608
"MLFH570420190410","FH",57,4,"20190410",2019,4,10,202,FALSE,FALSE,FALSE,NA,3,2,4095377,4.095377,TRUE,5.66360444497608
"MLFH570420190424","FH",57,4,"20190424",2019,4,24,54,FALSE,FALSE,FALSE,NA,3,2,8187866,8.187866,TRUE,5.66360444497608
"MLFH570420190508","FH",57,4,"20190508",2019,5,8,11,FALSE,FALSE,FALSE,NA,3,2,9659976,9.659976,TRUE,5.66360444497608
"MLFH570420190523","FH",57,4,"20190523",2019,5,23,28,FALSE,FALSE,FALSE,NA,3,2,7415473,7.415473,TRUE,5.66360444497608
"MLFH570420190605","FH",57,4,"20190605",2019,6,5,6,FALSE,FALSE,FALSE,NA,3,2,8314091,8.314091,TRUE,5.66360444497608
"MLFH570420190918","FH",57,4,"20190918",2019,9,18,2,FALSE,FALSE,FALSE,NA,4,2,7491776,7.491776,TRUE,5.66360444497608
"MLFH570420191002","FH",57,4,"20191002",2019,10,2,1,FALSE,FALSE,FALSE,NA,4,2,4569008,4.569008,TRUE,5.66360444497608
"MLFH570420191016","FH",57,4,"20191016",2019,10,16,1,FALSE,FALSE,FALSE,NA,4,2,3035514,3.035514,TRUE,5.66360444497608
"MLFH570420200319","FH",57,4,"20200319",2020,3,19,1,FALSE,FALSE,FALSE,NA,5,3,6446115,6.446115,TRUE,7.698853
"MLFH570420200401","FH",57,4,"20200401",2020,4,1,2,FALSE,FALSE,FALSE,NA,5,3,5128609,5.128609,TRUE,7.698853
"MLFH570420200415","FH",57,4,"20200415",2020,4,15,8,FALSE,FALSE,FALSE,NA,5,3,9105602,9.105602,TRUE,7.698853
"MLFH570420200429","FH",57,4,"20200429",2020,4,29,2,FALSE,FALSE,FALSE,NA,5,3,6664066,6.664066,TRUE,7.698853
"MLFH570420200930","FH",57,4,"20200930",2020,9,30,1,FALSE,FALSE,FALSE,NA,6,3,4907661,4.907661,TRUE,7.698853
"MLFH570620180411","FH",57,6,"20180411",2018,4,11,8,FALSE,FALSE,FALSE,NA,1,1,5765743,5.765743,TRUE,7.20555361702128
"MLFH570620180425","FH",57,6,"20180425",2018,4,25,21,FALSE,FALSE,FALSE,NA,1,1,7746936,7.746936,TRUE,7.20555361702128
"MLFH570620180508","FH",57,6,"20180508",2018,5,8,21,FALSE,FALSE,FALSE,NA,1,1,7357746,7.357746,TRUE,7.20555361702128
"MLFH570620180523","FH",57,6,"20180523",2018,5,23,11,FALSE,FALSE,FALSE,NA,1,1,7461218,7.461218,TRUE,7.20555361702128
"MLFH570620180606","FH",57,6,"20180606",2018,6,6,1,FALSE,FALSE,FALSE,NA,1,1,4193570,4.19357,TRUE,7.20555361702128
"MLFH570620180919","FH",57,6,"20180919",2018,9,19,13,FALSE,FALSE,FALSE,NA,2,1,8077056,8.077056,TRUE,7.20555361702128
"MLFH570620181003","FH",57,6,"20181003",2018,10,3,21,FALSE,FALSE,FALSE,NA,2,1,8443799,8.443799,TRUE,7.20555361702128
"MLFH570620181015","FH",57,6,"20181015",2018,10,15,21,FALSE,FALSE,FALSE,NA,2,1,7181523,7.181523,TRUE,7.20555361702128
"MLFH570620181030","FH",57,6,"20181030",2018,10,30,16,FALSE,FALSE,FALSE,NA,2,1,6053489,6.053489,TRUE,7.20555361702128
"MLFH570620181114","FH",57,6,"20181114",2018,11,14,4,FALSE,FALSE,FALSE,NA,2,1,6675688,6.675688,TRUE,7.20555361702128
"MLFH570620181128","FH",57,6,"20181128",2018,11,28,4,FALSE,FALSE,FALSE,NA,2,1,2424940,2.42494,TRUE,7.20555361702128
"MLFH570620190116","FH",57,6,"20190116",2019,1,16,1,FALSE,FALSE,FALSE,NA,3,2,3058693,3.058693,TRUE,5.16320172142857
"MLFH570620190227","FH",57,6,"20190227",2019,2,27,1,FALSE,FALSE,FALSE,NA,3,2,4310010,4.31001,TRUE,5.16320172142857
"MLFH570620190313","FH",57,6,"20190313",2019,3,13,3,FALSE,FALSE,FALSE,NA,3,2,6149361,6.149361,TRUE,5.16320172142857
"MLFH570620190327","FH",57,6,"20190327",2019,3,27,24,FALSE,FALSE,FALSE,NA,3,2,8175940,8.17594,TRUE,5.16320172142857
"MLFH570620190410","FH",57,6,"20190410",2019,4,10,53,FALSE,FALSE,FALSE,NA,3,2,4730456,4.730456,TRUE,5.16320172142857
"MLFH570620190424","FH",57,6,"20190424",2019,4,24,27,FALSE,FALSE,FALSE,NA,3,2,3300506,3.300506,TRUE,5.16320172142857
"MLFH570620190508","FH",57,6,"20190508",2019,5,8,7,FALSE,FALSE,FALSE,NA,3,2,6471661,6.471661,TRUE,5.16320172142857
"MLFH570620190523","FH",57,6,"20190523",2019,5,23,13,FALSE,FALSE,FALSE,NA,3,2,3793023,3.793023,TRUE,5.16320172142857
"MLFH570620190605","FH",57,6,"20190605",2019,6,5,5,FALSE,FALSE,FALSE,NA,3,2,6346459,6.346459,TRUE,5.16320172142857
"MLFH570620190807","FH",57,6,"20190807",2019,8,7,2,FALSE,FALSE,FALSE,NA,4,2,4711257,4.711257,TRUE,5.16320172142857
"MLFH570620190918","FH",57,6,"20190918",2019,9,18,1,FALSE,FALSE,FALSE,NA,4,2,6520668,6.520668,TRUE,5.16320172142857
"MLFH570620191002","FH",57,6,"20191002",2019,10,2,1,FALSE,FALSE,FALSE,NA,4,2,4861339,4.861339,TRUE,5.16320172142857
"MLFH570620191016","FH",57,6,"20191016",2019,10,16,1,FALSE,FALSE,FALSE,NA,4,2,7073312,7.073312,TRUE,5.16320172142857
"MLFH570620191026","FH",57,6,"20191026",2019,10,26,1,FALSE,FALSE,FALSE,NA,4,2,6760011,6.760011,TRUE,5.16320172142857
"MLFH570620200415","FH",57,6,"20200415",2020,4,15,2,FALSE,FALSE,FALSE,NA,5,3,4875709,4.875709,TRUE,4.7500356
"MLFH570620200429","FH",57,6,"20200429",2020,4,29,2,FALSE,FALSE,FALSE,NA,5,3,3951682,3.951682,TRUE,4.7500356
"MLFH570620200902","FH",57,6,"20200902",2020,9,2,1,FALSE,FALSE,FALSE,NA,6,3,6095396,6.095396,TRUE,4.7500356
"MLFH570720180411","FH",57,7,"20180411",2018,4,11,8,FALSE,FALSE,FALSE,NA,1,1,3589878,3.589878,TRUE,5.36995883815029
"MLFH570720180425","FH",57,7,"20180425",2018,4,25,14,FALSE,FALSE,FALSE,NA,1,1,3349045,3.349045,TRUE,5.36995883815029
"MLFH570720180508","FH",57,7,"20180508",2018,5,8,17,FALSE,FALSE,FALSE,NA,1,1,5387874,5.387874,TRUE,5.36995883815029
"MLFH570720180523","FH",57,7,"20180523",2018,5,23,9,FALSE,FALSE,FALSE,NA,1,1,5652309,5.652309,TRUE,5.36995883815029
"MLFH570720180606","FH",57,7,"20180606",2018,6,6,2,FALSE,FALSE,FALSE,NA,1,1,6541276,6.541276,TRUE,5.36995883815029
"MLFH570720180919","FH",57,7,"20180919",2018,9,19,31,FALSE,FALSE,FALSE,NA,2,1,7693018,7.693018,TRUE,5.36995883815029
"MLFH570720181003","FH",57,7,"20181003",2018,10,3,26,FALSE,FALSE,FALSE,NA,2,1,7000142,7.000142,TRUE,5.36995883815029
"MLFH570720181015","FH",57,7,"20181015",2018,10,15,28,FALSE,FALSE,FALSE,NA,2,1,2717606,2.717606,TRUE,5.36995883815029
"MLFH570720181030","FH",57,7,"20181030",2018,10,30,18,FALSE,FALSE,FALSE,NA,2,1,5389581,5.389581,TRUE,5.36995883815029
"MLFH570720181114","FH",57,7,"20181114",2018,11,14,5,FALSE,FALSE,FALSE,NA,2,1,6186824,6.186824,TRUE,5.36995883815029
"MLFH570720181128","FH",57,7,"20181128",2018,11,28,8,FALSE,FALSE,FALSE,NA,2,1,4934701,4.934701,TRUE,5.36995883815029
"MLFH570720181211","FH",57,7,"20181211",2018,12,11,7,FALSE,FALSE,FALSE,NA,2,1,4835090,4.83509,TRUE,5.36995883815029
"MLFH570720190116","FH",57,7,"20190116",2019,1,16,7,FALSE,FALSE,FALSE,NA,3,2,4544186,4.544186,TRUE,6.33540206355932
"MLFH570720190313","FH",57,7,"20190313",2019,3,13,12,FALSE,FALSE,FALSE,NA,3,2,3888689,3.888689,TRUE,6.33540206355932
"MLFH570720190327","FH",57,7,"20190327",2019,3,27,44,FALSE,FALSE,FALSE,NA,3,2,9004031,9.004031,TRUE,6.33540206355932
"MLFH570720190410","FH",57,7,"20190410",2019,4,10,105,FALSE,FALSE,FALSE,NA,3,2,7124116,7.124116,TRUE,6.33540206355932
"MLFH570720190424","FH",57,7,"20190424",2019,4,24,21,FALSE,FALSE,FALSE,NA,3,2,4828016,4.828016,TRUE,6.33540206355932
"MLFH570720190508","FH",57,7,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,3,2,5160414,5.160414,TRUE,6.33540206355932
"MLFH570720190523","FH",57,7,"20190523",2019,5,23,12,FALSE,FALSE,FALSE,NA,3,2,3509764,3.509764,TRUE,6.33540206355932
"MLFH570720190605","FH",57,7,"20190605",2019,6,5,7,FALSE,FALSE,FALSE,NA,3,2,6092353,6.092353,TRUE,6.33540206355932
"MLFH570720190724","FH",57,7,"20190724",2019,7,24,1,FALSE,FALSE,FALSE,NA,4,2,3130912,3.130912,TRUE,6.33540206355932
"MLFH570720190807","FH",57,7,"20190807",2019,8,7,3,FALSE,FALSE,FALSE,NA,4,2,1527790,1.52779,TRUE,6.33540206355932
"MLFH570720190918","FH",57,7,"20190918",2019,9,18,4,FALSE,FALSE,FALSE,NA,4,2,3897656,3.897656,TRUE,6.33540206355932
"MLFH570720191002","FH",57,7,"20191002",2019,10,2,6,FALSE,FALSE,FALSE,NA,4,2,2284325,2.284325,TRUE,6.33540206355932
"MLFH570720191016","FH",57,7,"20191016",2019,10,16,4,FALSE,FALSE,FALSE,NA,4,2,1852254,1.852254,TRUE,6.33540206355932
"MLFH570720191026","FH",57,7,"20191026",2019,10,26,1,FALSE,FALSE,FALSE,NA,4,2,2072835,2.072835,TRUE,6.33540206355932
"MLFH570720191113","FH",57,7,"20191113",2019,11,13,3,FALSE,FALSE,FALSE,NA,4,2,2954869,2.954869,TRUE,6.33540206355932
"MLFH570720200305","FH",57,7,"20200305",2020,3,5,2,FALSE,FALSE,FALSE,NA,5,3,2956965,2.956965,TRUE,7.08783008333333
"MLFH570720200319","FH",57,7,"20200319",2020,3,19,3,FALSE,FALSE,FALSE,NA,5,3,6644470,6.64447,TRUE,7.08783008333333
"MLFH570720200401","FH",57,7,"20200401",2020,4,1,8,FALSE,FALSE,FALSE,NA,5,3,7629491,7.629491,TRUE,7.08783008333333
"MLFH570720200415","FH",57,7,"20200415",2020,4,15,9,FALSE,FALSE,FALSE,NA,5,3,8045826,8.045826,TRUE,7.08783008333333
"MLFH570720200708","FH",57,7,"20200708",2020,7,8,2,FALSE,FALSE,FALSE,NA,6,3,5406110,5.40611,TRUE,7.08783008333333
"MLFH570820200401","FH",57,8,"20200401",2020,4,1,3,FALSE,FALSE,TRUE,NA,5,3,5763519,5.763519,FALSE,NA
"MLFH570920180328","FH",57,9,"20180328",2018,3,28,1,FALSE,FALSE,FALSE,NA,1,1,7685455,7.685455,TRUE,4.68691091326531
"MLFH570920180411","FH",57,9,"20180411",2018,4,11,53,FALSE,FALSE,FALSE,NA,1,1,5375929,5.375929,TRUE,4.68691091326531
"MLFH570920180425","FH",57,9,"20180425",2018,4,25,29,FALSE,FALSE,FALSE,NA,1,1,4754047,4.754047,TRUE,4.68691091326531
"MLFH570920180508","FH",57,9,"20180508",2018,5,8,21,FALSE,FALSE,FALSE,NA,1,1,4214949,4.214949,TRUE,4.68691091326531
"MLFH570920180523","FH",57,9,"20180523",2018,5,23,27,FALSE,FALSE,FALSE,NA,1,1,4912794,4.912794,TRUE,4.68691091326531
"MLFH570920180919","FH",57,9,"20180919",2018,9,19,27,FALSE,FALSE,FALSE,NA,2,1,4020096,4.020096,TRUE,4.68691091326531
"MLFH570920181003","FH",57,9,"20181003",2018,10,3,23,FALSE,FALSE,FALSE,NA,2,1,4557323,4.557323,TRUE,4.68691091326531
"MLFH570920181015","FH",57,9,"20181015",2018,10,15,9,FALSE,FALSE,FALSE,NA,2,1,3101924,3.101924,TRUE,4.68691091326531
"MLFH570920181030","FH",57,9,"20181030",2018,10,30,6,FALSE,FALSE,FALSE,NA,2,1,4286630,4.28663,TRUE,4.68691091326531
"MLFH570920190116","FH",57,9,"20190116",2019,1,16,5,FALSE,FALSE,FALSE,NA,3,2,5565131,5.565131,TRUE,4.76885328229665
"MLFH570920190227","FH",57,9,"20190227",2019,2,27,3,FALSE,FALSE,FALSE,NA,3,2,5406763,5.406763,TRUE,4.76885328229665
"MLFH570920190313","FH",57,9,"20190313",2019,3,13,8,FALSE,FALSE,FALSE,NA,3,2,3846889,3.846889,TRUE,4.76885328229665
"MLFH570920190327","FH",57,9,"20190327",2019,3,27,48,FALSE,FALSE,FALSE,NA,3,2,4476986,4.476986,TRUE,4.76885328229665
"MLFH570920190410","FH",57,9,"20190410",2019,4,10,76,FALSE,FALSE,FALSE,NA,3,2,4657733,4.657733,TRUE,4.76885328229665
"MLFH570920190424","FH",57,9,"20190424",2019,4,24,31,FALSE,FALSE,FALSE,NA,3,2,3958349,3.958349,TRUE,4.76885328229665
"MLFH570920190508","FH",57,9,"20190508",2019,5,8,9,FALSE,FALSE,FALSE,NA,3,2,7561762,7.561762,TRUE,4.76885328229665
"MLFH570920190523","FH",57,9,"20190523",2019,5,23,17,FALSE,FALSE,FALSE,NA,3,2,5653855,5.653855,TRUE,4.76885328229665
"MLFH570920190605","FH",57,9,"20190605",2019,6,5,12,FALSE,FALSE,FALSE,NA,3,2,5508836,5.508836,TRUE,4.76885328229665
"MLFH570920200429","FH",57,9,"20200429",2020,4,29,1,FALSE,FALSE,FALSE,NA,5,3,5719438,5.719438,TRUE,5.719438
"MLFH571020180425","FH",57,10,"20180425",2018,4,25,5,FALSE,FALSE,FALSE,NA,1,1,6815003,6.815003,TRUE,5.44903066666667
"MLFH571020180508","FH",57,10,"20180508",2018,5,8,19,FALSE,FALSE,FALSE,NA,1,1,8337563,8.337563,TRUE,5.44903066666667
"MLFH571020180523","FH",57,10,"20180523",2018,5,23,3,FALSE,FALSE,FALSE,NA,1,1,6271059,6.271059,TRUE,5.44903066666667
"MLFH571020180919","FH",57,10,"20180919",2018,9,19,2,FALSE,FALSE,FALSE,NA,2,1,6294467,6.294467,TRUE,5.44903066666667
"MLFH571020181003","FH",57,10,"20181003",2018,10,3,12,FALSE,FALSE,FALSE,NA,2,1,6619887,6.619887,TRUE,5.44903066666667
"MLFH571020181015","FH",57,10,"20181015",2018,10,15,19,FALSE,FALSE,FALSE,NA,2,1,2765621,2.765621,TRUE,5.44903066666667
"MLFH571020181030","FH",57,10,"20181030",2018,10,30,9,FALSE,FALSE,FALSE,NA,2,1,3562933,3.562933,TRUE,5.44903066666667
"MLFH571020181114","FH",57,10,"20181114",2018,11,14,3,FALSE,FALSE,FALSE,NA,2,1,1462515,1.462515,TRUE,5.44903066666667
"MLFH571020190227","FH",57,10,"20190227",2019,2,27,4,FALSE,FALSE,FALSE,NA,3,2,5725791,5.725791,TRUE,5.75022093658537
"MLFH571020190313","FH",57,10,"20190313",2019,3,13,8,FALSE,FALSE,FALSE,NA,3,2,5186782,5.186782,TRUE,5.75022093658537
"MLFH571020190327","FH",57,10,"20190327",2019,3,27,29,FALSE,FALSE,FALSE,NA,3,2,6545320,6.54532,TRUE,5.75022093658537
"MLFH571020190410","FH",57,10,"20190410",2019,4,10,72,FALSE,FALSE,FALSE,NA,3,2,5730996,5.730996,TRUE,5.75022093658537
"MLFH571020190424","FH",57,10,"20190424",2019,4,24,18,FALSE,FALSE,FALSE,NA,3,2,8476741,8.476741,TRUE,5.75022093658537
"MLFH571020190508","FH",57,10,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,3,2,6981850,6.98185,TRUE,5.75022093658537
"MLFH571020190523","FH",57,10,"20190523",2019,5,23,20,FALSE,FALSE,FALSE,NA,3,2,8182872,8.182872,TRUE,5.75022093658537
"MLFH571020190605","FH",57,10,"20190605",2019,6,5,15,FALSE,FALSE,FALSE,NA,3,2,5620557,5.620557,TRUE,5.75022093658537
"MLFH571020190724","FH",57,10,"20190724",2019,7,24,9,FALSE,FALSE,FALSE,NA,4,2,1171889,1.171889,TRUE,5.75022093658537
"MLFH571020190821","FH",57,10,"20190821",2019,8,21,9,FALSE,FALSE,FALSE,NA,4,2,1918197,1.918197,TRUE,5.75022093658537
"MLFH571020190905","FH",57,10,"20190905",2019,9,5,2,FALSE,FALSE,FALSE,NA,4,2,2171238,2.171238,TRUE,5.75022093658537
"MLFH571020190918","FH",57,10,"20190918",2019,9,18,3,FALSE,FALSE,FALSE,NA,4,2,1504959,1.504959,TRUE,5.75022093658537
"MLFH571020191002","FH",57,10,"20191002",2019,10,2,4,FALSE,FALSE,FALSE,NA,4,2,2124281,2.124281,TRUE,5.75022093658537
"MLFH571020191016","FH",57,10,"20191016",2019,10,16,5,FALSE,FALSE,FALSE,NA,4,2,4458558,4.458558,TRUE,5.75022093658537
"MLFH571020191026","FH",57,10,"20191026",2019,10,26,1,FALSE,FALSE,FALSE,NA,4,2,2055606,2.055606,TRUE,5.75022093658537
"MLFH571020200319","FH",57,10,"20200319",2020,3,19,4,FALSE,FALSE,FALSE,NA,5,3,5239357,5.239357,TRUE,4.6995808
"MLFH571020200401","FH",57,10,"20200401",2020,4,1,2,FALSE,FALSE,FALSE,NA,5,3,779547,0.779547,FALSE,NA
"MLFH571020200708","FH",57,10,"20200708",2020,7,8,3,FALSE,FALSE,FALSE,NA,6,3,6468544,6.468544,TRUE,4.6995808
"MLFH571020200930","FH",57,10,"20200930",2020,9,30,3,FALSE,FALSE,FALSE,NA,6,3,2210916,2.210916,TRUE,4.6995808
"MLFH571220180411","FH",57,12,"20180411",2018,4,11,37,FALSE,FALSE,FALSE,NA,1,1,7872412,7.872412,TRUE,6.3772694729064
"MLFH571220180425","FH",57,12,"20180425",2018,4,25,35,FALSE,FALSE,FALSE,NA,1,1,6790265,6.790265,TRUE,6.3772694729064
"MLFH571220180508","FH",57,12,"20180508",2018,5,8,19,FALSE,FALSE,FALSE,NA,1,1,6975520,6.97552,TRUE,6.3772694729064
"MLFH571220180606","FH",57,12,"20180606",2018,6,6,4,FALSE,FALSE,FALSE,NA,1,1,5344113,5.344113,TRUE,6.3772694729064
"MLFH571220180919","FH",57,12,"20180919",2018,9,19,34,FALSE,FALSE,FALSE,NA,2,1,7584921,7.584921,TRUE,6.3772694729064
"MLFH571220181003","FH",57,12,"20181003",2018,10,3,38,FALSE,FALSE,FALSE,NA,2,1,6195805,6.195805,TRUE,6.3772694729064
"MLFH571220181015","FH",57,12,"20181015",2018,10,15,30,FALSE,FALSE,FALSE,NA,2,1,3094895,3.094895,TRUE,6.3772694729064
"MLFH571220181030","FH",57,12,"20181030",2018,10,30,3,FALSE,FALSE,FALSE,NA,2,1,2026531,2.026531,TRUE,6.3772694729064
"MLFH571220181128","FH",57,12,"20181128",2018,11,28,3,FALSE,FALSE,FALSE,NA,2,1,6493835,6.493835,TRUE,6.3772694729064
"MLFH571220190313","FH",57,12,"20190313",2019,3,13,5,FALSE,FALSE,FALSE,NA,3,2,6656075,6.656075,TRUE,6.06357871638142
"MLFH571220190327","FH",57,12,"20190327",2019,3,27,33,FALSE,FALSE,FALSE,NA,3,2,6575425,6.575425,TRUE,6.06357871638142
"MLFH571220190410","FH",57,12,"20190410",2019,4,10,117,FALSE,FALSE,FALSE,NA,3,2,6172570,6.17257,TRUE,6.06357871638142
"MLFH571220190424","FH",57,12,"20190424",2019,4,24,73,FALSE,FALSE,FALSE,NA,3,2,6921063,6.921063,TRUE,6.06357871638142
"MLFH571220190508","FH",57,12,"20190508",2019,5,8,7,FALSE,FALSE,FALSE,NA,3,2,6171120,6.17112,TRUE,6.06357871638142
"MLFH571220190523","FH",57,12,"20190523",2019,5,23,70,FALSE,FALSE,FALSE,NA,3,2,4452617,4.452617,TRUE,6.06357871638142
"MLFH571220190605","FH",57,12,"20190605",2019,6,5,6,FALSE,FALSE,FALSE,NA,3,2,4517288,4.517288,TRUE,6.06357871638142
"MLFH571220190724","FH",57,12,"20190724",2019,7,24,9,FALSE,FALSE,FALSE,NA,4,2,2280407,2.280407,TRUE,6.06357871638142
"MLFH571220190807","FH",57,12,"20190807",2019,8,7,11,FALSE,FALSE,FALSE,NA,4,2,2251696,2.251696,TRUE,6.06357871638142
"MLFH571220190821","FH",57,12,"20190821",2019,8,21,25,FALSE,FALSE,FALSE,NA,4,2,9150942,9.150942,TRUE,6.06357871638142
"MLFH571220190905","FH",57,12,"20190905",2019,9,5,14,FALSE,FALSE,FALSE,NA,4,2,6108844,6.108844,TRUE,6.06357871638142
"MLFH571220190918","FH",57,12,"20190918",2019,9,18,14,FALSE,FALSE,FALSE,NA,4,2,7677977,7.677977,TRUE,6.06357871638142
